algorithm,N,sample,runtime_s,frechet_dist,maxrss_before_mb,maxrss_after_mb,minor_faults,major_faults,block_input_ops,block_output_ops,voluntary_ctx_switches,involuntary_ctx_switches,user_time_s,sys_time_s,blocked_time_s,status,repeat
BBMSDppInstant,1400,3,0.611324,0,6.51953,437.684,111551,0,0,0,0,3,0.451797,0.159506,2.0669e-05,ok,2
BBMSDppStepwise,1400,3,0.642514,0,6.51953,421.953,107530,0,0,0,0,5,0.482608,0.159832,7.4071e-05,ok,2
DijkstraPrims,1400,3,0.000460189,0,6.52344,6.52344,69,0,0,0,0,0,0.000469,0,-8.811e-06,ok,2
BBMSCore,1400,4,1.00639,0,6.52344,48.375,11500,0,0,0,0,5,0.996136,0.010041,0.000212331,ok,0
BBMSInter,1400,4,0.28748,0,6.52344,108.242,26812,0,0,0,0,3,0.257883,0.029569,2.7932e-05,ok,0
BBMSDppInstant,1400,4,0.615032,0,6.52344,437.223,111429,0,0,0,0,3,0.464213,0.150788,3.1327e-05,ok,0
BBMSDppStepwise,1400,4,0.644755,0,6.52734,421.656,107458,0,0,0,0,3,0.49404,0.150672,4.2579e-05,ok,0
DijkstraPrims,1400,4,0.000456141,0,6.52734,6.52734,69,0,0,0,0,0,0.000464,0,-7.859e-06,ok,0
BBMSCore,1400,4,1.007,0,6.52734,48.4688,11500,0,0,0,0,2,0.986713,0.020097,0.000193378,ok,1
BBMSInter,1400,4,0.284788,0,6.52734,108.219,26812,0,0,0,0,4,0.26455,0.020204,3.3925e-05,ok,1
BBMSDppInstant,1400,4,0.612502,0,6.52734,437.207,111429,0,0,0,0,2,0.462343,0.150152,7.305e-06,ok,1
BBMSDppStepwise,1400,4,0.640965,0,6.52734,421.656,107458,0,0,0,0,3,0.501133,0.139807,2.4839e-05,ok,1
DijkstraPrims,1400,4,0.000456379,0,6.52734,6.52734,69,0,0,0,0,0,0.000463,0,-6.621e-06,ok,1
BBMSCore,1400,4,1.0066,0,6.52734,48.4883,11500,0,0,0,0,6,0.984751,0.021814,3.572e-05,ok,2
BBMSInter,1400,4,0.286782,0,6.52734,108.242,26812,0,0,0,0,2,0.247429,0.039329,2.3517e-05,ok,2
BBMSDppInstant,1400,4,0.612624,0,6.52734,437.195,111429,0,0,0,0,2,0.452385,0.160214,2.4996e-05,ok,2
BBMSDppStepwise,1400,4,0.640836,0,6.53125,421.66,107458,0,0,0,0,3,0.481046,0.159755,3.5435e-05,ok,2
DijkstraPrims,1400,4,0.000458047,0,6.53125,6.53125,69,0,0,0,0,0,0.000466,0,-7.953e-06,ok,2
BBMSCore,2300,0,4.2559,0,6.53125,124.617,31024,0,0,0,0,16,4.20538,0.049987,0.000536396,ok,0
BBMSInter,2300,0,1.25939,0,6.53125,286.242,72352,0,0,0,0,4,1.20924,0.050117,2.8997e-05,ok,0
BBMSDppInstant,2300,0,1.76504,0,6.53125,1175.36,301692,0,0,0,0,7,1.25536,0.509573,9.8639e-05,ok,0
BBMSDppStepwise,2300,0,1.92832,0,6.53125,1131.78,290511,0,0,0,0,6,1.51774,0.410386,0.000191886,ok,0
DijkstraPrims,2300,0,0.00082162,0,6.53516,6.53516,123,0,0,0,0,0,0,0.000829,-7.38e-06,ok,0
BBMSCore,2300,0,4.25175,0,6.53516,124.723,31024,0,0,0,0,18,4.21115,0.040043,0.000551165,ok,1
BBMSInter,2300,0,1.25183,0,6.53516,286.242,72352,0,0,0,0,2,1.16143,0.090391,1.1823e-05,ok,1
BBMSDppInstant,2300,0,1.7648,0,6.53516,1175.33,301692,0,0,0,0,5,1.48503,0.279747,2.5072e-05,ok,1
BBMSDppStepwise,2300,0,1.89096,0,6.53516,1131.78,290511,0,0,0,0,7,1.57014,0.320752,6.9058e-05,ok,1
DijkstraPrims,2300,0,0.00081799,0,6.53516,6.53516,123,0,0,0,0,0,0.000824,0,-6.01e-06,ok,1
BBMSCore,2300,0,4.24976,0,6.53516,124.742,31024,0,0,0,0,17,4.20914,0.040024,0.000590204,ok,2
BBMSInter,2300,0,1.25979,0,6.53516,286.234,72352,0,0,0,0,3,1.17956,0.080217,9.138e-06,ok,2
BBMSDppInstant,2300,0,1.75552,0,6.53516,1175.41,301692,0,0,0,0,6,1.40353,0.351798,0.000194343,ok,2
BBMSDppStepwise,2300,0,1.89486,0,6.53516,1131.66,290511,0,0,0,0,6,1.54506,0.349708,9.6479e-05,ok,2
DijkstraPrims,2300,0,0.000828195,0,6.53516,6.53516,123,0,0,0,0,0,0.000836,0,-7.805e-06,ok,2
BBMSCore,2300,1,4.80104,0,6.53906,124.605,31024,0,0,0,0,25,4.77045,0.029975,0.000613878,ok,0
BBMSInter,2300,1,1.30542,0,6.53906,286.242,72352,0,0,0,0,11,1.21523,0.090085,9.7967e-05,ok,0
BBMSDppInstant,2300,1,1.77062,0,6.53906,1176.14,301877,0,0,0,0,6,1.42124,0.349286,9.2088e-05,ok,0
BBMSDppStepwise,2300,1,1.91172,0,6.53906,1132.07,290583,0,0,0,0,8,1.57206,0.339546,0.000110957,ok,0
DijkstraPrims,2300,1,0.000829056,0,6.54688,6.54688,123,0,0,0,0,0,0.000837,0,-7.944e-06,ok,0
BBMSCore,2300,1,4.80397,0,6.54688,124.617,31024,0,0,0,0,26,4.7735,0.029994,0.000482816,ok,1
BBMSInter,2300,1,1.30836,0,6.54688,286.117,72352,0,0,0,0,1,1.22871,0.079651,-5.472e-06,ok,1
BBMSDppInstant,2300,1,1.77223,0,6.54688,1176.13,301877,0,0,0,0,9,1.33265,0.439504,7.9613e-05,ok,1
BBMSDppStepwise,2300,1,1.89871,0,6.54688,1132.07,290583,0,0,0,0,8,1.54779,0.35081,0.000109825,ok,1
DijkstraPrims,2300,1,0.000823973,0,6.54688,6.54688,123,0,0,0,0,0,0.000832,0,-8.027e-06,ok,1
BBMSCore,2300,1,4.80393,0,6.54688,124.625,31024,0,0,0,0,18,4.77346,0.029994,0.000466619,ok,2
BBMSInter,2300,1,1.30997,0,6.54688,286.23,72352,0,0,0,0,5,1.22022,0.089715,3.0129e-05,ok,2
BBMSDppInstant,2300,1,1.76053,0,6.54688,1176.12,301877,0,0,0,0,8,1.34895,0.411438,0.00014231,ok,2
BBMSDppStepwise,2300,1,1.90102,0,6.54688,1132.06,290583,0,0,0,0,10,1.5415,0.359382,0.000141672,ok,2
DijkstraPrims,2300,1,0.000825107,0,6.54688,6.54688,123,0,0,0,0,0,0.000833,0,-7.893e-06,ok,2
BBMSCore,2300,2,3.88513,0,6.55078,124.719,31024,0,0,0,0,21,3.85452,0.030019,0.000587539,ok,0
BBMSInter,2300,2,1.07147,0,6.55078,286.219,72352,0,0,0,0,4,0.981475,0.089965,2.882e-05,ok,0
BBMSDppInstant,2300,2,1.76036,0,6.55078,1176.99,302206,0,0,0,0,11,1.36063,0.399618,0.000107812,ok,0
BBMSDppStepwise,2300,2,1.88744,0,6.55078,1132.18,290627,0,0,0,0,10,1.48617,0.40114,0.000136294,ok,0
DijkstraPrims,2300,2,0.000824757,0,6.55078,6.55078,123,0,0,0,0,0,0.000833,0,-8.243e-06,ok,0
BBMSCore,2300,2,3.88363,0,6.55078,124.742,31024,0,0,0,0,17,3.86352,0.020007,0.00010489,ok,1
BBMSInter,2300,2,1.07194,0,6.55078,286.242,72352,0,0,0,0,5,0.981899,0.090006,3.1102e-05,ok,1
BBMSDppInstant,2300,2,1.75689,0,6.55078,1177.11,302206,0,0,0,0,5,1.43594,0.320895,5.7363e-05,ok,1
BBMSDppStepwise,2300,2,1.88238,0,6.55078,1132.2,290627,0,0,0,0,6,1.53225,0.35007,6.0871e-05,ok,1
DijkstraPrims,2300,2,0.000824269,0,6.55078,6.55078,123,0,0,0,0,0,0.000832,0,-7.731e-06,ok,1
BBMSCore,2300,2,3.88287,0,6.55078,124.617,31024,0,0,0,0,14,3.84245,0.040004,0.000416392,ok,2
BBMSInter,2300,2,1.07064,0,6.55078,286.137,72352,0,0,0,0,7,0.980712,0.089891,3.8611e-05,ok,2
BBMSDppInstant,2300,2,1.75015,0,6.55078,1177.14,302206,0,0,0,0,9,1.37046,0.379601,9.0599e-05,ok,2
BBMSDppStepwise,2300,2,1.87986,0,6.55469,1132.2,290627,0,0,0,0,10,1.56011,0.319625,0.000124617,ok,2
DijkstraPrims,2300,2,0.000829233,0,6.55469,6.55469,123,0,0,0,0,0,0.000837,0,-7.767e-06,ok,2
BBMSCore,2300,3,4.54905,0,6.55469,124.738,31024,0,0,0,0,16,4.51833,0.029991,0.000728469,ok,0
BBMSInter,2300,3,1.47675,0,6.55469,286.238,72352,0,0,0,0,8,1.39679,0.079839,0.000118103,ok,0
BBMSDppInstant,2300,3,1.76918,0,6.55469,1175.22,301674,0,0,0,0,9,1.45918,0.309892,0.000106807,ok,0
BBMSDppStepwise,2300,3,1.90021,0,6.55859,1131.29,290390,0,0,0,0,6,1.57009,0.330078,4.2748e-05,ok,0
DijkstraPrims,2300,3,0.00082246,0,6.55859,6.55859,123,0,0,0,0,0,0.00083,0,-7.54e-06,ok,0
BBMSCore,2300,3,4.54963,0,6.55859,124.75,31024,0,0,0,0,18,4.52892,0.019996,0.000717053,ok,1
BBMSInter,2300,3,1.4801,0,6.55859,286.242,72352,0,0,0,0,7,1.40001,0.080022,6.9071e-05,ok,1
BBMSDppInstant,2300,3,1.76954,0,6.55859,1175.16,301674,0,0,0,0,8,1.33938,0.429949,0.000217947,ok,1
BBMSDppStepwise,2300,3,1.89601,0,6.55859,1131.3,290390,0,0,0,0,4,1.58178,0.314198,2.6782e-05,ok,1
DijkstraPrims,2300,3,0.000848865,0,6.55859,6.55859,123,0,0,0,0,0,0.000857,0,-8.135e-06,ok,1
BBMSCore,2300,3,4.41187,0,6.55859,124.609,31024,0,0,0,0,16,4.37187,0.039926,7.1693e-05,ok,2
BBMSInter,2300,3,1.43407,0,6.55859,286.254,72352,0,0,0,0,4,1.33376,0.100311,5.02e-06,ok,2
BBMSDppInstant,2300,3,1.73224,0,6.55859,1175.24,301674,0,0,0,0,4,1.4017,0.330473,7.2923e-05,ok,2
BBMSDppStepwise,2300,3,1.87458,0,6.55859,1131.28,290390,0,0,0,0,10,1.48349,0.390994,9.0535e-05,ok,2
DijkstraPrims,2300,3,0.000834891,0,6.5625,6.5625,123,0,0,0,0,0,0.000843,0,-8.109e-06,ok,2
BBMSCore,2300,4,3.93153,0,6.56641,124.754,31024,0,0,0,0,12,3.88749,0.043654,0.000389389,ok,0
BBMSInter,2300,4,1.09643,0,6.56641,286.242,72352,0,0,0,0,6,1.02643,0.069931,6.9039e-05,ok,0
BBMSDppInstant,2300,4,1.74074,0,6.56641,1177.05,302190,0,0,0,0,4,1.30235,0.438258,0.00013038,ok,0
BBMSDppStepwise,2300,4,1.86654,0,6.57031,1132.56,290714,0,0,0,0,5,1.4767,0.389787,5.1164e-05,ok,0
DijkstraPrims,2300,4,0.000837543,0,6.57031,6.57031,123,0,0,0,0,0,0.000846,0,-8.457e-06,ok,0
BBMSCore,2300,4,3.92139,0,6.57031,124.734,31024,0,0,0,0,16,3.89124,0.030027,0.00012414,ok,1
BBMSInter,2300,4,1.09077,0,6.57031,286.227,72352,0,0,0,0,6,1.02052,0.07021,3.3853e-05,ok,1
BBMSDppInstant,2300,4,1.73178,0,6.57031,1177.11,302190,0,0,0,0,7,1.35288,0.378744,0.000160868,ok,1
BBMSDppStepwise,2300,4,1.86705,0,6.57031,1132.57,290714,0,0,0,0,7,1.60701,0.259922,0.000121054,ok,1
DijkstraPrims,2300,4,0.000863702,0,6.57031,6.57031,123,0,0,0,0,0,0.000872,0,-8.298e-06,ok,1
BBMSCore,2300,4,3.92192,0,6.57031,124.742,31024,0,0,0,0,14,3.87193,0.049926,6.9434e-05,ok,2
BBMSInter,2300,4,1.0948,0,6.57031,286.242,72352,0,0,0,0,3,1.02432,0.070479,-3.938e-06,ok,2
BBMSDppInstant,2300,4,1.73293,0,6.57031,1177.1,302190,0,0,0,0,6,1.36014,0.372723,7.5005e-05,ok,2
BBMSDppStepwise,2300,4,1.86544,0,6.57031,1132.56,290714,0,0,0,0,7,1.56412,0.301268,5.6883e-05,ok,2
DijkstraPrims,2300,4,0.000824643,0,6.57031,6.57031,123,0,0,0,0,0,0.000833,0,-8.357e-06,ok,2
BBMSCore,3900,0,16.8522,0,6.57422,351.992,89171,0,0,0,0,65,16.7404,0.109969,0.00187054,ok,0
BBMSInter,3900,0,4.21244,0,6.57422,816.09,207999,0,0,0,0,14,3.98245,0.229865,0.000117764,ok,0
BBMSDppInstant,3900,0,5.4433,0,6.57422,3379.8,867794,0,0,0,0,23,4.35344,1.08964,0.000214589,ok,0
BBMSDppStepwise,3900,0,5.68931,0,6.57422,3249.49,834333,0,0,0,0,24,4.72835,0.960711,0.000253733,ok,0
DijkstraPrims,3900,0,0.00135623,0,6.57422,6.57422,213,0,0,0,0,0,0.001364,0,-7.773e-06,ok,0
BBMSCore,3900,0,17.1897,0,6.57422,351.984,89171,0,0,0,0,81,17.0678,0.11995,0.00191325,ok,1
BBMSInter,3900,0,4.23889,0,6.57422,816.109,207999,0,0,0,0,16,4.00833,0.230208,0.000349492,ok,1
BBMSDppInstant,3900,0,5.45399,0,6.57422,3379.68,867794,0,0,0,0,25,4.36396,1.08979,0.000238093,ok,1
BBMSDppStepwise,3900,0,5.69181,0,6.57812,3249.38,834333,0,0,0,0,26,4.74211,0.949451,0.000255613,ok,1
DijkstraPrims,3900,0,0.00137039,0,6.57812,6.57812,213,0,0,0,0,0,0.001378,0,-7.615e-06,ok,1
BBMSCore,3900,0,16.9212,0,6.57812,351.992,89171,0,0,0,0,77,16.819,0.099965,0.00223352,ok,2
BBMSInter,3900,0,4.21518,0,6.57812,816.105,207999,0,0,0,0,13,4.00501,0.210011,0.000158375,ok,2
BBMSDppInstant,3900,0,5.45326,0,6.57812,3379.8,867794,0,0,0,0,19,4.38318,1.06959,0.000484829,ok,2
BBMSDppStepwise,3900,0,5.69042,0,6.57812,3249.48,834333,0,0,0,0,29,4.77074,0.919222,0.000448551,ok,2
DijkstraPrims,3900,0,0.00136031,0,6.57812,6.57812,213,0,0,0,0,0,0.001369,0,-8.695e-06,ok,2
BBMSCore,3900,1,15.9962,0,6.58203,351.867,89171,0,0,0,0,57,15.8934,0.101127,0.00174045,ok,0
BBMSInter,3900,1,4.11171,0,6.58203,816.129,207999,0,0,0,0,14,3.83155,0.280047,0.000114815,ok,0
BBMSDppInstant,3900,1,5.45597,0,6.58203,3379.48,867761,0,0,0,0,22,4.48663,0.969047,0.000286378,ok,0
BBMSDppStepwise,3900,1,5.66797,0,6.58594,3247.62,833857,0,0,0,0,23,4.64647,1.02123,0.000271609,ok,0
DijkstraPrims,3900,1,0.00152741,0,6.58594,6.58594,213,0,0,0,0,0,0.001536,0,-8.592e-06,ok,0
BBMSCore,3900,1,16.2092,0,6.58594,351.977,89171,0,0,0,0,61,16.0887,0.120056,0.000417937,ok,1
BBMSInter,3900,1,4.11734,0,6.58594,816.129,207999,0,0,0,0,14,3.90661,0.210301,0.000434691,ok,1
BBMSDppInstant,3900,1,5.45927,0,6.58594,3379.47,867761,0,0,0,0,25,4.31931,1.13957,0.000382922,ok,1
BBMSDppStepwise,3900,1,5.63966,0,6.58594,3247.64,833857,0,0,0,0,20,4.56971,1.06971,0.000238477,ok,1
DijkstraPrims,3900,1,0.00137855,0,6.58594,6.58594,213,0,0,0,0,0,0.001386,0,-7.447e-06,ok,1
BBMSCore,3900,1,16.0076,0,6.58594,351.875,89171,0,0,0,0,60,15.9062,0.099969,0.00143044,ok,2
BBMSInter,3900,1,4.11714,0,6.58594,816.102,207999,0,0,0,0,12,3.85662,0.260379,0.000137699,ok,2
BBMSDppInstant,3900,1,5.46757,0,6.58594,3379.48,867761,0,0,0,0,28,4.41787,1.04926,0.00043834,ok,2
BBMSDppStepwise,3900,1,5.67214,0,6.58594,3247.62,833857,0,0,0,0,20,4.6118,1.06018,0.00015428,ok,2
DijkstraPrims,3900,1,0.00138312,0,6.58984,6.58984,213,0,0,0,0,0,0.001392,0,-8.885e-06,ok,2
BBMSCore,3900,2,16.6588,0,6.58984,351.965,89171,0,0,0,0,60,16.5571,0.099998,0.00177682,ok,0
BBMSInter,3900,2,4.44821,0,6.58984,816.125,207999,0,0,0,0,22,4.18794,0.260042,0.000234111,ok,0
BBMSDppInstant,3900,2,5.48658,0,6.58984,3382.66,868659,0,0,0,0,24,4.43643,1.04983,0.000319733,ok,0
BBMSDppStepwise,3900,2,5.64457,0,6.59375,3250.36,834572,0,0,0,0,25,4.70482,0.939527,0.00022443,ok,0
DijkstraPrims,3900,2,0.00135428,0,6.59375,6.59375,213,0,0,0,0,0,0.001363,0,-8.724e-06,ok,0
BBMSCore,3900,2,16.6923,0,6.59375,351.859,89171,0,0,0,0,71,16.5907,0.099959,0.00167892,ok,1
BBMSInter,3900,2,4.4419,0,6.59375,816.129,207999,0,0,0,0,16,4.23159,0.210219,9.5415e-05,ok,1
BBMSDppInstant,3900,2,5.48187,0,6.59375,3382.68,868659,0,0,0,0,20,4.45274,1.02896,0.000169183,ok,1
BBMSDppStepwise,3900,2,5.62777,0,6.59375,3250.31,834572,0,0,0,0,25,4.61734,1.01003,0.000394823,ok,1
DijkstraPrims,3900,2,0.00136101,0,6.59375,6.59375,213,0,0,0,0,0,0.00137,0,-8.987e-06,ok,1
BBMSCore,3900,2,16.6827,0,6.59375,352.012,89171,0,0,0,0,76,16.5909,0.089965,0.00182855,ok,2
BBMSInter,3900,2,4.44463,0,6.59375,816.098,207999,0,0,0,0,17,4.18465,0.259844,0.000135561,ok,2
BBMSDppInstant,3900,2,5.51905,0,6.59375,3382.69,868659,0,0,0,0,17,4.60859,0.910271,0.00018542,ok,2
BBMSDppStepwise,3900,2,5.62948,0,6.59375,3250.36,834572,0,0,0,0,30,4.71884,0.910316,0.00032855,ok,2
DijkstraPrims,3900,2,0.00136929,0,6.59375,6.59375,213,0,0,0,0,0,0.001378,0,-8.715e-06,ok,2
BBMSCore,3900,3,15.7058,0,6.59766,351.977,89171,0,0,0,0,67,15.5939,0.109933,0.00194504,ok,0
BBMSInter,3900,3,4.11099,0,6.59766,816.117,207999,0,0,0,0,16,3.84034,0.270483,0.000161173,ok,0
BBMSDppInstant,3900,3,5.38603,0,6.59766,3379.89,867835,0,0,0,0,21,4.34562,1.04024,0.000173921,ok,0
BBMSDppStepwise,3900,3,5.63831,0,6.59766,3247.97,833951,0,0,0,0,21,4.70711,0.930733,0.000460208,ok,0
DijkstraPrims,3900,3,0.00151581,0,6.59766,6.59766,213,0,0,0,0,0,0.001525,0,-9.189e-06,ok,0
BBMSCore,3900,3,15.6545,0,6.59766,351.992,89171,0,0,0,0,60,15.5531,0.099997,0.0013922,ok,1
BBMSInter,3900,3,4.09696,0,6.60156,816.117,207999,0,0,0,0,19,3.85663,0.240194,0.000141815,ok,1
BBMSDppInstant,3900,3,5.3747,0,6.60156,3379.95,867835,0,0,0,0,21,4.29431,1.0802,0.000192226,ok,1
BBMSDppStepwise,3900,3,5.63422,0,6.60156,3248,833951,0,0,0,0,24,4.70386,0.930088,0.000268377,ok,1
DijkstraPrims,3900,3,0.00136061,0,6.60156,6.60156,213,0,0,0,0,0,0.00137,0,-9.386e-06,ok,1
BBMSCore,3900,3,15.6313,0,6.60156,351.875,89171,0,0,0,0,70,15.5277,0.101669,0.00192358,ok,2
BBMSInter,3900,3,4.09939,0,6.60156,815.992,207999,0,0,0,0,15,3.84928,0.24973,0.000380594,ok,2
BBMSDppInstant,3900,3,5.3846,0,6.60156,3379.97,867835,0,0,0,0,18,4.22423,1.16022,0.000150253,ok,2
BBMSDppStepwise,3900,3,5.63798,0,6.60547,3248,833951,0,0,0,0,27,4.83837,0.799177,0.000436709,ok,2
DijkstraPrims,3900,3,0.00136591,0,6.60547,6.60547,213,0,0,0,0,0,0.001375,0,-9.086e-06,ok,2
BBMSCore,3900,4,17.2459,0,6.60938,352,89171,0,0,0,0,78,17.1348,0.110033,0.00107157,ok,0
BBMSInter,3900,4,4.31352,0,6.60938,815.992,207999,0,0,0,0,19,4.07053,0.242827,0.000168961,ok,0
BBMSDppInstant,3900,4,5.48489,0,6.60938,3379.16,867630,0,0,0,0,25,4.42364,1.06095,0.000303616,ok,0
BBMSDppStepwise,3900,4,5.66781,0,6.60938,3247.77,833917,0,0,0,0,20,4.79768,0.869646,0.000476851,ok,0
DijkstraPrims,3900,4,0.00138341,0,6.60938,6.60938,213,0,0,0,0,0,0.001393,0,-9.594e-06,ok,0
BBMSCore,3900,4,17.1749,0,6.60938,352,89171,0,0,0,0,71,17.0534,0.119955,0.00155857,ok,1
BBMSInter,3900,4,4.31497,0,6.60938,816.121,207999,0,0,0,0,23,4.03511,0.279683,0.000173288,ok,1
BBMSDppInstant,3900,4,5.48767,0,6.60938,3379.36,867630,0,0,0,0,25,4.45596,1.03148,0.000225232,ok,1
BBMSDppStepwise,3900,4,5.6666,0,6.60938,3247.83,833917,0,0,0,0,28,4.6351,1.03121,0.000292314,ok,1
DijkstraPrims,3900,4,0.00137103,0,6.60938,6.60938,213,0,0,0,0,0,0.001381,0,-9.975e-06,ok,1
BBMSCore,3900,4,17.2838,0,6.60938,351.992,89171,0,0,0,0,69,17.1821,0.100016,0.00164918,ok,2
BBMSInter,3900,4,4.30944,0,6.60938,816.117,207999,0,0,0,0,19,4.07928,0.229991,0.00016366,ok,2
BBMSDppInstant,3900,4,5.46938,0,6.61328,3379.42,867630,0,0,0,0,17,4.47933,0.989939,0.000107711,ok,2
BBMSDppStepwise,3900,4,5.68532,0,6.61328,3247.83,833917,0,0,0,0,26,4.67263,1.01228,0.000407007,ok,2
DijkstraPrims,3900,4,0.00138447,0,6.61328,6.61328,213,0,0,0,0,0,0.001394,0,-9.531e-06,ok,2
BBMSCore,6500,0,64.1035,0,6.61328,970.992,247637,0,0,0,0,277,63.8473,0.24998,0.00623642,ok,0
BBMSInter,6500,0,15.4994,0,6.61719,2260.37,577715,0,0,0,0,59,14.8385,0.66028,0.000632762,ok,0
BBMSDppInstant,6500,0,17.6782,0,6.61719,9404.18,2420377,0,0,0,0,63,14.7981,2.87922,0.000877268,ok,0
BBMSDppStepwise,6500,0,16.737,0,6.61719,9019.48,2321677,0,0,0,0,68,13.9656,2.77067,0.00072373,ok,0
DijkstraPrims,6500,0,0.00221795,0,6.61719,6.61719,336,0,0,0,0,0,0.002226,0,-8.049e-06,ok,0
BBMSCore,6500,0,64.1633,0,6.61719,970.98,247637,0,0,0,0,268,63.8669,0.289975,0.00643144,ok,1
BBMSInter,6500,0,15.4985,0,6.61719,2260.38,577715,0,0,0,0,52,14.8484,0.649833,0.000294236,ok,1
BBMSDppInstant,6500,0,17.6873,0,6.61719,9404.12,2420377,0,0,0,0,69,14.8358,2.85067,0.000742231,ok,1
BBMSDppStepwise,6500,0,16.6988,0,6.61719,9019.49,2321677,0,0,0,0,66,13.8888,2.80931,0.000696202,ok,1
DijkstraPrims,6500,0,0.00219288,0,6.61719,6.61719,336,0,0,0,0,0,0,0.002201,-8.115e-06,ok,1
BBMSCore,6500,0,64.39,0,6.61719,970.867,247637,0,0,0,0,252,64.1236,0.260005,0.00635453,ok,2
BBMSInter,6500,0,15.5272,0,6.61719,2260.37,577715,0,0,0,0,64,14.8667,0.659758,0.000764639,ok,2
BBMSDppInstant,6500,0,17.836,0,6.61719,9404.12,2420377,0,0,0,0,67,14.8445,2.99043,0.00103146,ok,2
BBMSDppStepwise,6500,0,16.7249,0,6.61719,9019.49,2321677,0,0,0,0,66,13.8638,2.86033,0.000752666,ok,2
DijkstraPrims,6500,0,0.00220401,0,6.61719,6.61719,336,0,0,0,0,0,0.002214,0,-9.995e-06,ok,2
BBMSCore,6500,1,66.1098,0,6.625,970.996,247637,0,0,0,0,243,65.826,0.279957,0.00382294,ok,0
BBMSInter,6500,1,15.0678,0,6.625,2260.37,577715,0,0,0,0,59,14.3673,0.70005,0.000482851,ok,0
BBMSDppInstant,6500,1,17.4163,0,6.62891,9396.41,2418269,0,0,0,0,68,14.5158,2.89998,0.000507376,ok,0
BBMSDppStepwise,6500,1,16.7088,0,6.62891,9022.36,2322457,0,0,0,0,78,13.9375,2.77035,0.000987538,ok,0
DijkstraPrims,6500,1,0.002234,0,6.62891,6.62891,336,0,0,0,0,0,0.002243,0,-8.998e-06,ok,0
BBMSCore,6500,1,65.9273,0,6.62891,970.867,247637,0,0,0,0,240,65.6456,0.279999,0.00169551,ok,1
BBMSInter,6500,1,15.0721,0,6.62891,2260.24,577715,0,0,0,0,58,14.4115,0.660252,0.000387667,ok,1
BBMSDppInstant,6500,1,17.489,0,6.62891,9396.37,2418269,0,0,0,0,72,14.5197,2.96873,0.000628971,ok,1
BBMSDppStepwise,6500,1,16.7594,0,6.62891,9022.45,2322457,0,0,0,0,74,14.0379,2.72038,0.00113332,ok,1
DijkstraPrims,6500,1,0.00221964,0,6.62891,6.62891,336,0,0,0,0,0,0.002229,0,-9.356e-06,ok,1
BBMSCore,6500,1,66.0367,0,6.62891,970.84,247637,0,0,0,0,244,65.7144,0.319991,0.0023648,ok,2
BBMSInter,6500,1,15.1546,0,6.62891,2260.38,577715,0,0,0,0,57,14.5443,0.609935,0.000339177,ok,2
BBMSDppInstant,6500,1,17.5653,0,6.62891,9396.41,2418269,0,0,0,0,71,14.7747,2.78975,0.000937954,ok,2
BBMSDppStepwise,6500,1,16.7647,0,6.62891,9022.3,2322457,0,0,0,0,62,13.8244,2.93969,0.000636301,ok,2
DijkstraPrims,6500,1,0.00228379,0,6.62891,6.62891,336,0,0,0,0,0,0.001146,0.001146,-8.21e-06,ok,2
BBMSCore,6500,2,63.6544,0,6.63281,970.867,247637,0,0,0,0,226,63.3723,0.280012,0.00212334,ok,0
BBMSInter,6500,2,14.7316,0,6.63281,2260.36,577715,0,0,0,0,53,14.0616,0.669618,0.00033926,ok,0
BBMSDppInstant,6500,2,17.5111,0,6.63281,9393.76,2417661,0,0,0,0,72,14.5204,2.99016,0.000608588,ok,0
BBMSDppStepwise,6500,2,16.5906,0,6.63281,9018.96,2321552,0,0,0,0,69,13.89,2.70005,0.000553062,ok,0
DijkstraPrims,6500,2,0.00222157,0,6.63281,6.63281,336,0,0,0,0,0,0.002231,0,-9.433e-06,ok,0
BBMSCore,6500,2,63.2949,0,6.63281,970.984,247637,0,0,0,0,242,62.98,0.309952,0.00498752,ok,1
BBMSInter,6500,2,14.7336,0,6.63281,2260.39,577715,0,0,0,0,61,14.033,0.700166,0.000453613,ok,1
BBMSDppInstant,6500,2,17.3829,0,6.63281,9393.78,2417661,0,0,0,0,52,14.5835,2.79882,0.000643765,ok,1
BBMSDppStepwise,6500,2,16.5369,0,6.63672,9018.84,2321552,0,0,0,0,62,13.8951,2.64102,0.000815757,ok,1
DijkstraPrims,6500,2,0.00221974,0,6.63672,6.63672,336,0,0,0,0,0,0.002229,0,-9.257e-06,ok,1
BBMSCore,6500,2,63.8842,0,6.63672,970.965,247637,0,0,0,0,246,63.5724,0.309953,0.0018076,ok,2
BBMSInter,6500,2,14.7459,0,6.63672,2260.37,577715,0,0,0,0,59,14.115,0.630232,0.000651412,ok,2
BBMSDppInstant,6500,2,17.4468,0,6.63672,9393.77,2417661,0,0,0,0,70,14.5267,2.9194,0.000695598,ok,2
BBMSDppStepwise,6500,2,16.5431,0,6.63672,9018.91,2321552,0,0,0,0,64,13.7218,2.82046,0.000865942,ok,2
DijkstraPrims,6500,2,0.00223064,0,6.63672,6.63672,336,0,0,0,0,0,0.00224,0,-9.355e-06,ok,2
BBMSCore,6500,3,70.5724,0,6.64062,970.992,247637,0,0,0,0,281,70.2744,0.289965,0.00803702,ok,0
