algorithm,pair_index,m,n,cells,runtime_s,frechet_dist,maxrss_before_mb,maxrss_after_mb,minor_faults,major_faults,block_input_ops,block_output_ops,voluntary_ctx_switches,involuntary_ctx_switches,user_time_s,sys_time_s,blocked_time_s,status,repeat
BBMSDppInstant,13,65,59,3835,0.000763516,30,41.082,41.082,220,0,0,0,0,0,0.000769,0,-5.484e-06,ok,0
BBMSDppStepwise,13,65,59,3835,0.000837372,30,41.082,41.082,212,0,0,0,0,0,0.000842,0,-4.628e-06,ok,0
DijkstraPrims,13,65,59,3835,6.62e-05,30,41.082,41.082,8,0,0,0,0,0,7.1e-05,0,-4.8e-06,ok,0
BBMSCore,13,65,59,3835,0.000248677,30,41.082,41.082,25,0,0,0,0,0,0,0.000254,-5.323e-06,ok,1
BBMSInter,13,65,59,3835,0.000250139,30,41.082,41.082,55,0,0,0,0,0,0.000255,0,-4.861e-06,ok,1
BBMSDppInstant,13,65,59,3835,0.000764909,30,41.082,41.082,220,0,0,0,0,0,0.000771,0,-6.091e-06,ok,1
BBMSDppStepwise,13,65,59,3835,0.00084572,30,41.0859,41.0859,212,0,0,0,0,0,0,0.000851,-5.28e-06,ok,1
DijkstraPrims,13,65,59,3835,6.311e-05,30,41.0859,41.0859,8,0,0,0,0,0,6.8e-05,0,-4.89e-06,ok,1
BBMSCore,13,65,59,3835,0.000238284,30,41.0859,41.0859,25,0,0,0,0,0,0.000245,0,-6.716e-06,ok,2
BBMSInter,13,65,59,3835,0.000249263,30,41.0859,41.0859,55,0,0,0,0,0,0.000254,0,-4.737e-06,ok,2
BBMSDppInstant,13,65,59,3835,0.000757675,30,41.0859,41.0859,220,0,0,0,0,0,0.000762,0,-4.325e-06,ok,2
BBMSDppStepwise,13,65,59,3835,0.000821916,30,41.0859,41.0859,212,0,0,0,0,0,0.000827,0,-5.084e-06,ok,2
DijkstraPrims,13,65,59,3835,6.4294e-05,30,41.0859,41.0859,8,0,0,0,0,0,6.9e-05,0,-4.706e-06,ok,2
BBMSCore,14,65,59,3835,0.000260089,30,41.0898,41.0898,25,0,0,0,0,0,0.000266,0,-5.911e-06,ok,0
BBMSInter,14,65,59,3835,0.000263572,30,41.0898,41.0898,55,0,0,0,0,0,0.000269,0,-5.428e-06,ok,0
BBMSDppInstant,14,65,59,3835,0.000768569,30,41.0898,41.0898,219,0,0,0,0,0,0.000774,0,-5.431e-06,ok,0
BBMSDppStepwise,14,65,59,3835,0.000853841,30,41.0898,41.0898,212,0,0,0,0,0,0.000859,0,-5.159e-06,ok,0
DijkstraPrims,14,65,59,3835,8.2262e-05,30,41.0898,41.0898,11,0,0,0,0,0,8.7e-05,0,-4.738e-06,ok,0
BBMSCore,14,65,59,3835,0.000265526,30,41.0898,41.0898,25,0,0,0,0,0,0,0.000271,-5.474e-06,ok,1
BBMSInter,14,65,59,3835,0.000260416,30,41.0898,41.0898,55,0,0,0,0,0,0.000265,0,-4.584e-06,ok,1
BBMSDppInstant,14,65,59,3835,0.000761946,30,41.0898,41.0898,219,0,0,0,0,0,0.000768,0,-6.054e-06,ok,1
BBMSDppStepwise,14,65,59,3835,0.000854928,30,41.0898,41.0898,212,0,0,0,0,0,0.00086,0,-5.072e-06,ok,1
DijkstraPrims,14,65,59,3835,8.2855e-05,30,41.0898,41.0898,11,0,0,0,0,0,8.9e-05,0,-6.145e-06,ok,1
BBMSCore,14,65,59,3835,0.00025853,30,41.0898,41.0898,25,0,0,0,0,0,0.000263,0,-4.47e-06,ok,2
BBMSInter,14,65,59,3835,0.000258702,30,41.0898,41.0898,55,0,0,0,0,0,0.000263,0,-4.298e-06,ok,2
BBMSDppInstant,14,65,59,3835,0.000783218,30,41.0898,41.0898,219,0,0,0,0,0,0.000789,0,-5.782e-06,ok,2
BBMSDppStepwise,14,65,59,3835,0.000842562,30,41.0898,41.0898,212,0,0,0,0,0,0.000847,0,-4.438e-06,ok,2
DijkstraPrims,14,65,59,3835,8.2291e-05,30,41.0898,41.0898,11,0,0,0,0,0,8.7e-05,0,-4.709e-06,ok,2
BBMSCore,15,65,59,3835,0.000236304,30,41.0938,41.0938,25,0,0,0,0,0,0.000242,0,-5.696e-06,ok,0
BBMSInter,15,65,59,3835,0.000276246,30,41.0938,41.0938,55,0,0,0,0,0,0.000281,0,-4.754e-06,ok,0
BBMSDppInstant,15,65,59,3835,0.000780336,30,41.0938,41.0938,220,0,0,0,0,0,0.000786,0,-5.664e-06,ok,0
BBMSDppStepwise,15,65,59,3835,0.000847651,30,41.0938,41.0938,212,0,0,0,0,0,0.000853,0,-5.349e-06,ok,0
DijkstraPrims,15,65,59,3835,9.7353e-05,30,41.0938,41.0938,12,0,0,0,0,0,0.000102,0,-4.647e-06,ok,0
BBMSCore,15,65,59,3835,0.000231861,30,41.0938,41.0938,25,0,0,0,0,0,0.000237,0,-5.139e-06,ok,1
BBMSInter,15,65,59,3835,0.000242157,30,41.0938,41.0938,55,0,0,0,0,0,0.000248,0,-5.843e-06,ok,1
BBMSDppInstant,15,65,59,3835,0.000770421,30,41.0938,41.0938,220,0,0,0,0,0,0.000776,0,-5.579e-06,ok,1
BBMSDppStepwise,15,65,59,3835,0.000826434,30,41.0938,41.0938,212,0,0,0,0,0,0,0.000832,-5.566e-06,ok,1
DijkstraPrims,15,65,59,3835,9.8684e-05,30,41.0938,41.0938,12,0,0,0,0,0,0.000104,0,-5.316e-06,ok,1
BBMSCore,15,65,59,3835,0.000232758,30,41.0977,41.0977,25,0,0,0,0,0,0.000238,0,-5.242e-06,ok,2
BBMSInter,15,65,59,3835,0.00024697,30,41.0977,41.0977,55,0,0,0,0,0,0.000252,0,-5.03e-06,ok,2
BBMSDppInstant,15,65,59,3835,0.000760536,30,41.0977,41.0977,220,0,0,0,0,0,0.000766,0,-5.464e-06,ok,2
BBMSDppStepwise,15,65,59,3835,0.000846844,30,41.0977,41.0977,212,0,0,0,0,0,0.000851,0,-4.156e-06,ok,2
DijkstraPrims,15,65,59,3835,9.7975e-05,30,41.0977,41.0977,12,0,0,0,0,0,0.000102,0,-4.025e-06,ok,2
BBMSCore,16,65,59,3835,0.000235904,30,41.1016,41.1016,25,0,0,0,0,0,0.000241,0,-5.096e-06,ok,0
BBMSInter,16,65,59,3835,0.00024132,30,41.1016,41.1016,55,0,0,0,0,0,0.000247,0,-5.68e-06,ok,0
BBMSDppInstant,16,65,59,3835,0.000772277,30,41.1016,41.1016,219,0,0,0,0,0,0.000778,0,-5.723e-06,ok,0
BBMSDppStepwise,16,65,59,3835,0.000834676,30,41.1016,41.1016,212,0,0,0,0,0,0.00084,0,-5.324e-06,ok,0
DijkstraPrims,16,65,59,3835,8.653e-05,30,41.1055,41.1055,11,0,0,0,0,0,9.2e-05,0,-5.47e-06,ok,0
BBMSCore,16,65,59,3835,0.00023537,30,41.1055,41.1055,25,0,0,0,0,0,0.000241,0,-5.63e-06,ok,1
BBMSInter,16,65,59,3835,0.000239724,30,41.1055,41.1055,55,0,0,0,0,0,0.000245,0,-5.276e-06,ok,1
BBMSDppInstant,16,65,59,3835,0.000769793,30,41.1055,41.1055,219,0,0,0,0,0,0.000776,0,-6.207e-06,ok,1
BBMSDppStepwise,16,65,59,3835,0.000823361,30,41.1055,41.1055,212,0,0,0,0,0,0.000828,0,-4.639e-06,ok,1
DijkstraPrims,16,65,59,3835,8.4494e-05,30,41.1055,41.1055,11,0,0,0,0,0,9e-05,0,-5.506e-06,ok,1
BBMSCore,16,65,59,3835,0.000244424,30,41.1055,41.1055,25,0,0,0,0,0,0.000249,0,-4.576e-06,ok,2
BBMSInter,16,65,59,3835,0.00024262,30,41.1055,41.1055,55,0,0,0,0,0,0.000247,0,-4.38e-06,ok,2
BBMSDppInstant,16,65,59,3835,0.000757749,30,41.1055,41.1055,219,0,0,0,0,0,0.000763,0,-5.251e-06,ok,2
BBMSDppStepwise,16,65,59,3835,0.000836279,30,41.1055,41.1055,212,0,0,0,0,0,0.000842,0,-5.721e-06,ok,2
DijkstraPrims,16,65,59,3835,8.7912e-05,30,41.1055,41.1055,11,0,0,0,0,0,9.3e-05,0,-5.088e-06,ok,2
BBMSCore,17,65,59,3835,0.000245491,30,41.1094,41.1094,25,0,0,0,0,0,0.000251,0,-5.509e-06,ok,0
BBMSInter,17,65,59,3835,0.000257165,30,41.1094,41.1094,55,0,0,0,0,0,0.000263,0,-5.835e-06,ok,0
BBMSDppInstant,17,65,59,3835,0.000780543,30,41.1094,41.1094,219,0,0,0,0,0,0.000786,0,-5.457e-06,ok,0
BBMSDppStepwise,17,65,59,3835,0.000943467,30,41.1094,41.1094,212,0,0,0,0,0,0,0.000948,-4.533e-06,ok,0
DijkstraPrims,17,65,59,3835,0.000105172,30,41.1094,41.1094,12,0,0,0,0,0,0.00011,0,-4.828e-06,ok,0
BBMSCore,17,65,59,3835,0.000247866,30,41.1094,41.1094,25,0,0,0,0,0,0.000252,0,-4.134e-06,ok,1
BBMSInter,17,65,59,3835,0.000257717,30,41.1094,41.1094,55,0,0,0,0,0,0.000263,0,-5.283e-06,ok,1
BBMSDppInstant,17,65,59,3835,0.000763758,30,41.1094,41.1094,219,0,0,0,0,0,0,0.000769,-5.242e-06,ok,1
BBMSDppStepwise,17,65,59,3835,0.000841803,30,41.1094,41.1094,212,0,0,0,0,0,0.000847,0,-5.197e-06,ok,1
DijkstraPrims,17,65,59,3835,0.000106357,30,41.1094,41.1094,12,0,0,0,0,0,0.000112,0,-5.643e-06,ok,1
BBMSCore,17,65,59,3835,0.000242287,30,41.1094,41.1094,25,0,0,0,0,0,0,0.000247,-4.713e-06,ok,2
BBMSInter,17,65,59,3835,0.000251214,30,41.1133,41.1133,55,0,0,0,0,0,0.000256,0,-4.786e-06,ok,2
BBMSDppInstant,17,65,59,3835,0.000767043,30,41.1133,41.1133,219,0,0,0,0,0,0.000773,0,-5.957e-06,ok,2
BBMSDppStepwise,17,65,59,3835,0.000863875,30,41.1133,41.1133,212,0,0,0,0,0,0.000869,0,-5.125e-06,ok,2
DijkstraPrims,17,65,59,3835,0.000104452,30,41.1133,41.1133,12,0,0,0,0,0,0.000109,0,-4.548e-06,ok,2
BBMSCore,18,65,59,3835,0.000240755,30.06,41.1133,41.1133,25,0,0,0,0,0,0.000246,0,-5.245e-06,ok,0
BBMSInter,18,65,59,3835,0.000239439,30.06,41.1172,41.1172,55,0,0,0,0,0,0.000245,0,-5.561e-06,ok,0
BBMSDppInstant,18,65,59,3835,0.000758103,30.06,41.1172,41.1172,219,0,0,0,0,0,0.000763,0,-4.897e-06,ok,0
BBMSDppStepwise,18,65,59,3835,0.000842647,30.06,41.1172,41.1172,212,0,0,0,0,0,0.000848,0,-5.353e-06,ok,0
DijkstraPrims,18,65,59,3835,0.000145538,30.06,41.1172,41.1172,16,0,0,0,0,0,0.00015,0,-4.462e-06,ok,0
BBMSCore,18,65,59,3835,0.000249628,30.06,41.1172,41.1172,25,0,0,0,0,0,0.000255,0,-5.372e-06,ok,1
BBMSInter,18,65,59,3835,0.000239428,30.06,41.1172,41.1172,55,0,0,0,0,0,0,0.000245,-5.572e-06,ok,1
BBMSDppInstant,18,65,59,3835,0.000763587,30.06,41.1172,41.1172,219,0,0,0,0,0,0.000769,0,-5.413e-06,ok,1
BBMSDppStepwise,18,65,59,3835,0.000831314,30.06,41.1172,41.1172,212,0,0,0,0,0,0.000836,0,-4.686e-06,ok,1
DijkstraPrims,18,65,59,3835,0.000145442,30.06,41.1172,41.1172,16,0,0,0,0,0,0,0.000152,-6.558e-06,ok,1
BBMSCore,18,65,59,3835,0.000237646,30.06,41.1172,41.1172,25,0,0,0,0,0,0.000242,0,-4.354e-06,ok,2
BBMSInter,18,65,59,3835,0.000247734,30.06,41.1172,41.1172,55,0,0,0,0,0,0.000253,0,-5.266e-06,ok,2
BBMSDppInstant,18,65,59,3835,0.000750091,30.06,41.1172,41.1172,219,0,0,0,0,0,0.000755,0,-4.909e-06,ok,2
BBMSDppStepwise,18,65,59,3835,0.000824846,30.06,41.1172,41.1172,212,0,0,0,0,0,0.00083,0,-5.154e-06,ok,2
DijkstraPrims,18,65,59,3835,0.000146844,30.06,41.1172,41.1172,16,0,0,0,0,0,0.000152,0,-5.156e-06,ok,2
BBMSCore,19,65,59,3835,0.000255782,30,41.1211,41.1211,25,0,0,0,0,0,0.000261,0,-5.218e-06,ok,0
BBMSInter,19,65,59,3835,0.000260025,30,41.1211,41.1211,55,0,0,0,0,0,0.000265,0,-4.975e-06,ok,0
BBMSDppInstant,19,65,59,3835,0.000774841,30,41.1211,41.1211,219,0,0,0,0,0,0,0.000781,-6.159e-06,ok,0
BBMSDppStepwise,19,65,59,3835,0.000853651,30,41.1211,41.1211,211,0,0,0,0,0,0.000859,0,-5.349e-06,ok,0
DijkstraPrims,19,65,59,3835,5.56e-05,30,41.1211,41.1211,7,0,0,0,0,0,6.1e-05,0,-5.4e-06,ok,0
BBMSCore,19,65,59,3835,0.000258839,30,41.1211,41.1211,25,0,0,0,0,0,0,0.000265,-6.161e-06,ok,1
BBMSInter,19,65,59,3835,0.000259502,30,41.1211,41.1211,55,0,0,0,0,0,0.000265,0,-5.498e-06,ok,1
BBMSDppInstant,19,65,59,3835,0.000765033,30,41.1211,41.1211,219,0,0,0,0,0,0.00077,0,-4.967e-06,ok,1
BBMSDppStepwise,19,65,59,3835,0.000855285,30,41.1211,41.1211,211,0,0,0,0,0,0,0.000861,-5.715e-06,ok,1
DijkstraPrims,19,65,59,3835,5.5141e-05,30,41.125,41.125,7,0,0,0,0,0,6e-05,0,-4.859e-06,ok,1
BBMSCore,19,65,59,3835,0.000258893,30,41.125,41.125,25,0,0,0,0,0,0.000264,0,-5.107e-06,ok,2
BBMSInter,19,65,59,3835,0.0002699,30,41.125,41.125,55,0,0,0,0,0,0.000275,0,-5.1e-06,ok,2
BBMSDppInstant,19,65,59,3835,0.000766062,30,41.125,41.125,219,0,0,0,0,0,0.000771,0,-4.938e-06,ok,2
BBMSDppStepwise,19,65,59,3835,0.000854222,30,41.1289,41.1289,211,0,0,0,0,0,0.00086,0,-5.778e-06,ok,2
DijkstraPrims,19,65,59,3835,5.7025e-05,30,41.1289,41.1289,7,0,0,0,0,0,6.2e-05,0,-4.975e-06,ok,2
BBMSCore,20,65,59,3835,0.000250343,30,41.1289,41.1289,25,0,0,0,0,0,0.000256,0,-5.657e-06,ok,0
BBMSInter,20,65,59,3835,0.00024626,30,41.1328,41.1328,55,0,0,0,0,0,0.000251,0,-4.74e-06,ok,0
BBMSDppInstant,20,65,59,3835,0.000763311,30,41.1328,41.1328,219,0,0,0,0,0,0.000768,0,-4.689e-06,ok,0
BBMSDppStepwise,20,65,59,3835,0.00089184,30,41.1328,41.1328,212,0,0,0,0,0,0.000898,0,-6.16e-06,ok,0
DijkstraPrims,20,65,59,3835,0.000109264,30,41.1328,41.1328,12,0,0,0,0,0,0.000115,0,-5.736e-06,ok,0
BBMSCore,20,65,59,3835,0.000247089,30,41.1328,41.1328,25,0,0,0,0,0,0.000252,0,-4.911e-06,ok,1
BBMSInter,20,65,59,3835,0.000258932,30,41.1328,41.1328,55,0,0,0,0,0,0.000263,0,-4.068e-06,ok,1
BBMSDppInstant,20,65,59,3835,0.00077094,30,41.1328,41.1328,219,0,0,0,0,0,0,0.000776,-5.06e-06,ok,1
BBMSDppStepwise,20,65,59,3835,0.000843652,30,41.1328,41.1328,212,0,0,0,0,0,0.000849,0,-5.348e-06,ok,1
DijkstraPrims,20,65,59,3835,0.000106691,30,41.1328,41.1328,12,0,0,0,0,0,0.000112,0,-5.309e-06,ok,1
BBMSCore,20,65,59,3835,0.000241572,30,41.1328,41.1328,25,0,0,0,0,0,0,0.000246,-4.428e-06,ok,2
BBMSInter,20,65,59,3835,0.000260183,30,41.1328,41.1328,55,0,0,0,0,0,0.000266,0,-5.817e-06,ok,2
BBMSDppInstant,20,65,59,3835,0.000762321,30,41.1328,41.1328,219,0,0,0,0,0,0.000767,0,-4.679e-06,ok,2
BBMSDppStepwise,20,65,59,3835,0.000851104,30,41.1328,41.1328,212,0,0,0,0,0,0.000856,0,-4.896e-06,ok,2
DijkstraPrims,20,65,59,3835,0.000108186,30,41.1328,41.1328,12,0,0,0,0,0,0.000114,0,-5.814e-06,ok,2
BBMSCore,21,65,59,3835,0.000243505,30,41.1367,41.1367,25,0,0,0,0,0,0.000248,0,-4.495e-06,ok,0
BBMSInter,21,65,59,3835,0.000249099,30,41.1367,41.1367,55,0,0,0,0,0,0.000254,0,-4.901e-06,ok,0
BBMSDppInstant,21,65,59,3835,0.000773568,30,41.1367,41.1367,218,0,0,0,0,0,0.000778,0,-4.432e-06,ok,0
BBMSDppStepwise,21,65,59,3835,0.000832487,30,41.1367,41.1367,212,0,0,0,0,0,0.000838,0,-5.513e-06,ok,0
DijkstraPrims,21,65,59,3835,0.000130323,30,41.1367,41.1367,14,0,0,0,0,0,0.000136,0,-5.677e-06,ok,0
BBMSCore,21,65,59,3835,0.000243067,30,41.1367,41.1367,25,0,0,0,0,0,0.000248,0,-4.933e-06,ok,1
BBMSInter,21,65,59,3835,0.000264421,30,41.1367,41.1367,55,0,0,0,0,0,0.000269,0,-4.579e-06,ok,1
BBMSDppInstant,21,65,59,3835,0.000780381,30,41.1367,41.1367,218,0,0,0,0,0,0.000786,0,-5.619e-06,ok,1
BBMSDppStepwise,21,65,59,3835,0.000934268,30,41.1367,41.1367,212,0,0,0,0,1,0,0.000895,3.9268e-05,ok,1
DijkstraPrims,21,65,59,3835,0.000123939,30,41.1367,41.1367,14,0,0,0,0,0,0.000129,0,-5.061e-06,ok,1
BBMSCore,21,65,59,3835,0.000244379,30,41.1367,41.1367,25,0,0,0,0,0,0.000249,0,-4.621e-06,ok,2
BBMSInter,21,65,59,3835,0.000247538,30,41.1367,41.1367,55,0,0,0,0,0,0.000253,0,-5.462e-06,ok,2
BBMSDppInstant,21,65,59,3835,0.000781991,30,41.1367,41.1367,218,0,0,0,0,0,0.000787,0,-5.009e-06,ok,2
BBMSDppStepwise,21,65,59,3835,0.000864813,30,41.1367,41.1367,212,0,0,0,0,0,0.00087,0,-5.187e-06,ok,2
DijkstraPrims,21,65,59,3835,0.00025899,30,41.1406,41.1406,14,0,0,0,0,1,0.000179,0,7.999e-05,ok,2
BBMSCore,22,65,59,3835,0.000253489,30,41.1406,41.1406,25,0,0,0,0,0,0.000259,0,-5.511e-06,ok,0
BBMSInter,22,65,59,3835,0.000265913,30,41.1445,41.1445,55,0,0,0,0,0,0.000271,0,-5.087e-06,ok,0
BBMSDppInstant,22,65,59,3835,0.000785256,30,41.1445,41.1445,219,0,0,0,0,0,0.000791,0,-5.744e-06,ok,0
BBMSDppStepwise,22,65,59,3835,0.000972408,30,41.1445,41.1445,212,0,0,0,0,0,0.000978,0,-5.592e-06,ok,0
DijkstraPrims,22,65,59,3835,7.4922e-05,30,41.1445,41.1445,8,0,0,0,0,0,8e-05,0,-5.078e-06,ok,0
BBMSCore,22,65,59,3835,0.000253249,30,41.1445,41.1445,25,0,0,0,0,0,0.000259,0,-5.751e-06,ok,1
BBMSInter,22,65,59,3835,0.00026768,30,41.1445,41.1445,55,0,0,0,0,0,0.000273,0,-5.32e-06,ok,1
BBMSDppInstant,22,65,59,3835,0.000776419,30,41.1445,41.1445,219,0,0,0,0,0,0.000781,0,-4.581e-06,ok,1
BBMSDppStepwise,22,65,59,3835,0.000861727,30,41.1445,41.1445,212,0,0,0,0,0,0.000867,0,-5.273e-06,ok,1
DijkstraPrims,22,65,59,3835,7.6144e-05,30,41.1445,41.1445,8,0,0,0,0,0,8.2e-05,0,-5.856e-06,ok,1
BBMSCore,22,65,59,3835,0.000260447,30,41.1445,41.1445,25,0,0,0,0,0,0.000265,0,-4.553e-06,ok,2
BBMSInter,22,65,59,3835,0.000264875,30,41.1445,41.1445,55,0,0,0,0,0,0.00027,0,-5.125e-06,ok,2
BBMSDppInstant,22,65,59,3835,0.000775143,30,41.1445,41.1445,219,0,0,0,0,0,0.00078,0,-4.857e-06,ok,2
BBMSDppStepwise,22,65,59,3835,0.000855139,30,41.1445,41.1445,212,0,0,0,0,0,0,0.000861,-5.861e-06,ok,2
DijkstraPrims,22,65,59,3835,7.5229e-05,30,41.1484,41.1484,8,0,0,0,0,0,8e-05,0,-4.771e-06,ok,2
BBMSCore,23,65,59,3835,0.000258062,30,41.1523,41.1523,25,0,0,0,0,0,0.000264,0,-5.938e-06,ok,0
BBMSInter,23,65,59,3835,0.000257479,30,41.1523,41.1523,55,0,0,0,0,0,0.000262,0,-4.521e-06,ok,0
BBMSDppInstant,23,65,59,3835,0.00077586,30,41.1523,41.1523,220,0,0,0,0,0,0,0.000781,-5.14e-06,ok,0
BBMSDppStepwise,23,65,59,3835,0.000885106,30,41.1523,41.1523,212,0,0,0,0,0,0.00089,0,-4.894e-06,ok,0
DijkstraPrims,23,65,59,3835,5.589e-05,30,41.1523,41.1523,7,0,0,0,0,0,6.1e-05,0,-5.11e-06,ok,0
BBMSCore,23,65,59,3835,0.000265597,30,41.1523,41.1523,25,0,0,0,0,0,0,0.000271,-5.403e-06,ok,1
BBMSInter,23,65,59,3835,0.000271314,30,41.1523,41.1523,55,0,0,0,0,0,0.000277,0,-5.686e-06,ok,1
BBMSDppInstant,23,65,59,3835,0.000774962,30,41.1523,41.1523,220,0,0,0,0,0,0.00078,0,-5.038e-06,ok,1
BBMSDppStepwise,23,65,59,3835,0.000862714,30,41.1523,41.1523,212,0,0,0,0,0,0,0.000867,-4.286e-06,ok,1
DijkstraPrims,23,65,59,3835,5.4616e-05,30,41.1523,41.1523,7,0,0,0,0,0,6e-05,0,-5.384e-06,ok,1
BBMSCore,23,65,59,3835,0.000258828,30,41.1523,41.1523,25,0,0,0,0,0,0.000264,0,-5.172e-06,ok,2
BBMSInter,23,65,59,3835,0.000261911,30,41.1523,41.1523,55,0,0,0,0,0,0,0.000267,-5.089e-06,ok,2
BBMSDppInstant,23,65,59,3835,0.000780923,30,41.1523,41.1523,220,0,0,0,0,0,0.000786,0,-5.077e-06,ok,2
BBMSDppStepwise,23,65,59,3835,0.000858711,30,41.1523,41.1523,212,0,0,0,0,0,0.000864,0,-5.289e-06,ok,2
DijkstraPrims,23,65,59,3835,5.4725e-05,30,41.1523,41.1523,7,0,0,0,0,0,0,6e-05,-5.275e-06,ok,2
BBMSCore,24,65,59,3835,0.000245095,30,41.1562,41.1562,25,0,0,0,0,0,0,0.00025,-4.905e-06,ok,0
BBMSInter,24,65,59,3835,0.000252811,30,41.1602,41.1602,55,0,0,0,0,0,0.000258,0,-5.189e-06,ok,0
BBMSDppInstant,24,65,59,3835,0.000758634,30,41.1602,41.1602,220,0,0,0,0,0,0.000764,0,-5.366e-06,ok,0
BBMSDppStepwise,24,65,59,3835,0.000832446,30,41.1602,41.1602,212,0,0,0,0,0,0,0.000838,-5.554e-06,ok,0
DijkstraPrims,24,65,59,3835,0.000124248,30,41.1602,41.1602,13,0,0,0,0,0,0.000129,0,-4.752e-06,ok,0
BBMSCore,24,65,59,3835,0.000247289,30,41.1602,41.1602,25,0,0,0,0,0,0.000252,0,-4.711e-06,ok,1
BBMSInter,24,65,59,3835,0.000250975,30,41.1602,41.1602,55,0,0,0,0,0,0,0.000256,-5.025e-06,ok,1
BBMSDppInstant,24,65,59,3835,0.000752451,30,41.1602,41.1602,220,0,0,0,0,0,0.000758,0,-5.549e-06,ok,1
BBMSDppStepwise,24,65,59,3835,0.000843894,30,41.1602,41.1602,212,0,0,0,0,0,0.000849,0,-5.106e-06,ok,1
DijkstraPrims,24,65,59,3835,0.000114486,30,41.1602,41.1602,13,0,0,0,0,0,0,0.000119,-4.514e-06,ok,1
BBMSCore,24,65,59,3835,0.000250134,30,41.1602,41.1602,25,0,0,0,0,0,0.000256,0,-5.866e-06,ok,2
BBMSInter,24,65,59,3835,0.000257885,30,41.1602,41.1602,55,0,0,0,0,0,0.000263,0,-5.115e-06,ok,2
BBMSDppInstant,24,65,59,3835,0.000756386,30,41.1602,41.1602,220,0,0,0,0,0,0.000761,0,-4.614e-06,ok,2
BBMSDppStepwise,24,65,59,3835,0.000837308,30,41.1602,41.1602,212,0,0,0,0,0,0.000842,0,-4.692e-06,ok,2
DijkstraPrims,24,65,59,3835,0.000117114,30,41.1602,41.1602,13,0,0,0,0,0,0.000123,0,-5.886e-06,ok,2
BBMSCore,25,65,59,3835,0.000259248,30,41.1641,41.1641,25,0,0,0,0,0,0.000265,0,-5.752e-06,ok,0
BBMSInter,25,65,59,3835,0.00025176,30,41.1641,41.1641,55,0,0,0,0,0,0,0.000257,-5.24e-06,ok,0
BBMSDppInstant,25,65,59,3835,0.00078617,30,41.1641,41.1641,218,0,0,0,0,0,0.000792,0,-5.83e-06,ok,0
BBMSDppStepwise,25,65,59,3835,0.000870151,30,41.1641,41.1641,211,0,0,0,0,0,0.000875,0,-4.849e-06,ok,0
DijkstraPrims,25,65,59,3835,6.1578e-05,30,41.1641,41.1641,7,0,0,0,0,0,0,6.7e-05,-5.422e-06,ok,0
BBMSCore,25,65,59,3835,0.000253935,30,41.1641,41.1641,25,0,0,0,0,0,0.000259,0,-5.065e-06,ok,1
BBMSInter,25,65,59,3835,0.00025097,30,41.1641,41.1641,55,0,0,0,0,0,0.000256,0,-5.03e-06,ok,1
BBMSDppInstant,25,65,59,3835,0.000780673,30,41.1641,41.1641,218,0,0,0,0,0,0.000786,0,-5.327e-06,ok,1
BBMSDppStepwise,25,65,59,3835,0.000866205,30,41.1641,41.1641,211,0,0,0,0,0,0.000872,0,-5.795e-06,ok,1
DijkstraPrims,25,65,59,3835,6.3024e-05,30,41.1641,41.1641,7,0,0,0,0,0,6.8e-05,0,-4.976e-06,ok,1
BBMSCore,25,65,59,3835,0.000260274,30,41.1641,41.1641,25,0,0,0,0,0,0,0.000265,-4.726e-06,ok,2
BBMSInter,25,65,59,3835,0.000258618,30,41.1641,41.1641,55,0,0,0,0,0,0.000264,0,-5.382e-06,ok,2
BBMSDppInstant,25,65,59,3835,0.000775987,30,41.1641,41.1641,218,0,0,0,0,0,0.000781,0,-5.013e-06,ok,2
BBMSDppStepwise,25,65,59,3835,0.000857124,30,41.1641,41.1641,211,0,0,0,0,0,0,0.000862,-4.876e-06,ok,2
DijkstraPrims,25,65,59,3835,6.1804e-05,30,41.1641,41.1641,7,0,0,0,0,0,6.7e-05,0,-5.196e-06,ok,2
BBMSCore,26,65,59,3835,0.000262898,30,41.168,41.168,25,0,0,0,0,0,0.000268,0,-5.102e-06,ok,0
BBMSInter,26,65,59,3835,0.00027544,30,41.168,41.168,55,0,0,0,0,0,0.000281,0,-5.56e-06,ok,0
BBMSDppInstant,26,65,59,3835,0.000774387,30,41.1719,41.1719,219,0,0,0,0,0,0,0.00078,-5.613e-06,ok,0
BBMSDppStepwise,26,65,59,3835,0.000866423,30,41.1719,41.1719,212,0,0,0,0,0,0.000871,0,-4.577e-06,ok,0
DijkstraPrims,26,65,59,3835,6.7525e-05,30,41.1758,41.1758,8,0,0,0,0,0,7.3e-05,0,-5.475e-06,ok,0
BBMSCore,26,65,59,3835,0.000265445,30,41.1758,41.1758,25,0,0,0,0,0,0.000272,0,-6.555e-06,ok,1
BBMSInter,26,65,59,3835,0.000256218,30,41.1758,41.1758,55,0,0,0,0,0,0.000262,0,-5.782e-06,ok,1
BBMSDppInstant,26,65,59,3835,0.000765108,30,41.1758,41.1758,219,0,0,0,0,0,0.000771,0,-5.892e-06,ok,1
BBMSDppStepwise,26,65,59,3835,0.00088068,30,41.1758,41.1758,212,0,0,0,0,0,0.000886,0,-5.32e-06,ok,1
DijkstraPrims,26,65,59,3835,7.3175e-05,30,41.1758,41.1758,8,0,0,0,0,0,7.8e-05,0,-4.825e-06,ok,1
