algorithm,pair_index,m,n,cells,runtime_s,frechet_dist,maxrss_before_mb,maxrss_after_mb,minor_faults,major_faults,block_input_ops,block_output_ops,voluntary_ctx_switches,involuntary_ctx_switches,user_time_s,sys_time_s,blocked_time_s,status,repeat
BBMSDppStepwise,32,1321,733,968293,0.256267,1.20015e+07,53.6602,200.52,50594,0,0,0,0,1,0.20489,0.051375,1.847e-06,ok,1
DijkstraPrims,32,1321,733,968293,0.0155701,1.20015e+07,53.6602,53.6602,1371,0,0,0,0,1,0.015557,0,1.3108e-05,ok,1
BBMSCore,32,1321,733,968293,1.15707,1.20015e+07,53.6602,53.6602,5684,0,0,0,0,5,1.13696,0.019967,0.000149384,ok,2
BBMSInter,32,1321,733,968293,0.126341,1.20015e+07,53.6602,55.3672,13249,0,0,0,0,2,0.107227,0.019086,2.7858e-05,ok,2
BBMSDppInstant,32,1321,733,968293,0.206794,1.20015e+07,53.6602,209.863,53002,0,0,0,0,3,0.144569,0.062076,0.00014903,ok,2
BBMSDppStepwise,32,1321,733,968293,0.25812,1.20015e+07,53.6602,200.52,50594,0,0,0,0,2,0.158307,0.099792,2.0602e-05,ok,2
DijkstraPrims,32,1321,733,968293,0.015716,1.20015e+07,53.6602,53.6602,1371,0,0,0,0,1,0.015705,0,1.1011e-05,ok,2
BBMSCore,33,1321,1093,1443853,3.94107,1.052e+07,53.6602,53.6602,8491,0,0,0,0,14,3.94026,0,0.000805138,ok,0
BBMSInter,33,1321,1093,1443853,1.77121,1.052e+07,53.6602,80.8672,19771,0,0,0,0,9,1.74124,0.029894,7.9064e-05,ok,0
BBMSDppInstant,33,1321,1093,1443853,0.3886,1.052e+07,53.6602,313.859,79844,0,0,0,0,2,0.308398,0.080178,2.4389e-05,ok,0
BBMSDppStepwise,33,1321,1093,1443853,0.434966,1.052e+07,53.6602,302.469,76908,0,0,0,0,3,0.313773,0.12116,3.3262e-05,ok,0
DijkstraPrims,33,1321,1093,1443853,0.111743,1.052e+07,53.6602,53.6602,7421,0,0,0,0,1,0.111734,0,9.086e-06,ok,0
BBMSCore,33,1321,1093,1443853,4.009,1.052e+07,53.6602,53.6602,8491,0,0,0,0,17,3.99863,0.010002,0.000367171,ok,1
BBMSInter,33,1321,1093,1443853,1.74003,1.052e+07,53.6602,80.7266,19771,0,0,0,0,8,1.70961,0.030035,0.000390418,ok,1
BBMSDppInstant,33,1321,1093,1443853,0.389222,1.052e+07,53.6602,313.824,79844,0,0,0,0,2,0.288831,0.100361,3.042e-05,ok,1
BBMSDppStepwise,33,1321,1093,1443853,0.435611,1.052e+07,53.6602,302.469,76908,0,0,0,0,3,0.303934,0.13163,4.6559e-05,ok,1
DijkstraPrims,33,1321,1093,1443853,0.108706,1.052e+07,53.6602,53.6602,7421,0,0,0,0,2,0.108685,0,2.1476e-05,ok,1
BBMSCore,33,1321,1093,1443853,3.89927,1.052e+07,53.6602,53.6602,8491,0,0,0,0,18,3.8885,0.010002,0.000766412,ok,2
BBMSInter,33,1321,1093,1443853,1.75098,1.052e+07,53.6602,80.8711,19771,0,0,0,0,6,1.71919,0.031739,4.86e-05,ok,2
BBMSDppInstant,33,1321,1093,1443853,0.390461,1.052e+07,53.6602,313.859,79844,0,0,0,0,3,0.299846,0.090582,3.336e-05,ok,2
BBMSDppStepwise,33,1321,1093,1443853,0.435659,1.052e+07,53.6602,302.496,76908,0,0,0,0,3,0.346032,0.089593,3.4481e-05,ok,2
DijkstraPrims,33,1321,1093,1443853,0.109017,1.052e+07,53.6602,53.6602,7421,0,0,0,0,3,0.098715,0.010074,0.000228091,ok,2
BBMSCore,34,1321,252,332892,1.29749,1.93312e+07,53.6602,53.6602,1961,0,0,0,0,6,1.29707,0,0.000415013,ok,0
BBMSInter,34,1321,252,332892,0.052094,1.93312e+07,53.6602,53.6602,4562,0,0,0,0,1,0.042625,0.009462,6.97e-06,ok,0
BBMSDppInstant,34,1321,252,332892,0.0608776,1.93312e+07,53.6602,73.3008,17906,0,0,0,0,1,0.019203,0.041655,1.9592e-05,ok,0
BBMSDppStepwise,34,1321,252,332892,0.0650195,1.93312e+07,53.6602,71.4766,17465,0,0,0,0,1,0.055218,0.009791,1.0536e-05,ok,0
DijkstraPrims,34,1321,252,332892,0.0490123,1.93312e+07,53.6602,53.6602,3756,0,0,0,0,1,0.049,0,1.2326e-05,ok,0
BBMSCore,34,1321,252,332892,1.29855,1.93312e+07,53.6602,53.6602,1961,0,0,0,0,14,1.28824,0.010009,0.000302238,ok,1
BBMSInter,34,1321,252,332892,0.0530387,1.93312e+07,53.6602,53.6602,4562,0,0,0,0,2,0.051742,0.001291,5.699e-06,ok,1
BBMSDppInstant,34,1321,252,332892,0.0620021,1.93312e+07,53.6602,73.2734,17906,0,0,0,0,1,0.043,0.018994,8.072e-06,ok,1
BBMSDppStepwise,34,1321,252,332892,0.0650977,1.93312e+07,53.6602,71.4688,17465,0,0,0,0,1,0.045495,0.019589,1.3682e-05,ok,1
DijkstraPrims,34,1321,252,332892,0.0483715,1.93312e+07,53.6602,53.6602,3756,0,0,0,0,1,0.048358,0,1.349e-05,ok,1
BBMSCore,34,1321,252,332892,1.2996,1.93312e+07,53.6602,53.6602,1961,0,0,0,0,5,1.29937,0,0.000221655,ok,2
BBMSInter,34,1321,252,332892,0.0520656,1.93312e+07,53.6602,53.6602,4562,0,0,0,0,1,0.042597,0.009448,2.0605e-05,ok,2
BBMSDppInstant,34,1321,252,332892,0.0613813,1.93312e+07,53.6602,73.2969,17906,0,0,0,0,1,0.061376,0,5.32e-06,ok,2
BBMSDppStepwise,34,1321,252,332892,0.0652647,1.93312e+07,53.6602,71.4688,17465,0,0,0,0,0,0.053867,0.011408,-1.0273e-05,ok,2
DijkstraPrims,34,1321,252,332892,0.0485969,1.93312e+07,53.6602,53.6602,3756,0,0,0,0,2,0.038385,0.010186,2.5934e-05,ok,2
BBMSCore,35,1321,955,1261555,1.42725,3.38975e+06,53.6602,53.6602,7412,0,0,0,0,11,1.40726,0.019881,0.000113798,ok,0
BBMSInter,35,1321,955,1261555,0.377111,3.38975e+06,53.6602,71.1289,17268,0,0,0,0,3,0.357047,0.020047,1.6678e-05,ok,0
BBMSDppInstant,35,1321,955,1261555,0.291458,3.38975e+06,53.6602,275.863,70092,0,0,0,0,2,0.210104,0.081329,2.4944e-05,ok,0
BBMSDppStepwise,35,1321,955,1261555,0.359594,3.38975e+06,53.6602,263.309,66892,0,0,0,0,2,0.288929,0.070648,1.6659e-05,ok,0
DijkstraPrims,35,1321,955,1261555,0.172653,3.38975e+06,53.6602,53.6602,12424,0,0,0,0,1,0.151997,0.020646,1.0156e-05,ok,0
BBMSCore,35,1321,955,1261555,1.42475,3.38975e+06,53.6602,53.6602,7412,0,0,0,0,6,1.42466,0,8.8011e-05,ok,1
BBMSInter,35,1321,955,1261555,0.37406,3.38975e+06,53.6602,71.1016,17268,0,0,0,0,2,0.344164,0.029856,4.0467e-05,ok,1
BBMSDppInstant,35,1321,955,1261555,0.290857,3.38975e+06,53.6602,275.879,70092,0,0,0,0,2,0.20965,0.081185,2.2472e-05,ok,1
BBMSDppStepwise,35,1321,955,1261555,0.35936,3.38975e+06,53.6602,263.305,66892,0,0,0,0,3,0.248442,0.11086,5.7818e-05,ok,1
DijkstraPrims,35,1321,955,1261555,0.172994,3.38975e+06,53.6602,53.6602,12424,0,0,0,0,3,0.141954,0.031012,2.8048e-05,ok,1
BBMSCore,35,1321,955,1261555,1.42557,3.38975e+06,53.6602,53.6602,7412,0,0,0,0,4,1.41545,0.009996,0.000120782,ok,2
BBMSInter,35,1321,955,1261555,0.372272,3.38975e+06,53.6602,71.1094,17268,0,0,0,0,2,0.332627,0.039617,2.7562e-05,ok,2
BBMSDppInstant,35,1321,955,1261555,0.291122,3.38975e+06,53.6602,275.875,70092,0,0,0,0,2,0.230187,0.060915,1.951e-05,ok,2
BBMSDppStepwise,35,1321,955,1261555,0.358416,3.38975e+06,53.6602,263.305,66892,0,0,0,0,1,0.267881,0.090525,1.0328e-05,ok,2
DijkstraPrims,35,1321,955,1261555,0.174191,3.38975e+06,53.6602,53.6602,12424,0,0,0,0,2,0.15278,0.021211,0.000200327,ok,2
BBMSCore,36,1321,3674,4853354,12.1278,1.07834e+07,53.6602,114.859,28485,0,0,0,0,48,12.0851,0.040906,0.001833,ok,0
BBMSInter,36,1321,3674,4853354,2.96802,1.07834e+07,53.6602,262.992,66402,0,0,0,0,18,2.87768,0.090115,0.000222917,ok,0
BBMSDppInstant,36,1321,3674,4853354,1.25768,1.07834e+07,53.6602,1052.72,270336,0,0,0,0,6,0.879468,0.378099,0.000108687,ok,0
BBMSDppStepwise,36,1321,3674,4853354,1.80819,1.07834e+07,53.6602,998.105,256294,0,0,0,0,8,1.4473,0.360785,0.000113491,ok,0
DijkstraPrims,36,1321,3674,4853354,0.947733,1.07834e+07,53.6602,161.398,51654,0,0,0,0,4,0.907549,0.040153,3.1034e-05,ok,0
BBMSCore,36,1321,3674,4853354,12.2333,1.07834e+07,53.6602,114.871,28485,0,0,0,0,39,12.1929,0.040002,0.000420263,ok,1
BBMSInter,36,1321,3674,4853354,2.97018,1.07834e+07,53.6602,262.984,66402,0,0,0,0,15,2.86976,0.100275,0.000141804,ok,1
BBMSDppInstant,36,1321,3674,4853354,1.26344,1.07834e+07,53.6602,1052.7,270336,0,0,0,0,7,0.930911,0.332447,7.7544e-05,ok,1
BBMSDppStepwise,36,1321,3674,4853354,1.81258,1.07834e+07,53.6602,998.113,256294,0,0,0,0,9,1.48255,0.329758,0.000280374,ok,1
DijkstraPrims,36,1321,3674,4853354,0.956725,1.07834e+07,53.6602,161.398,51654,0,0,0,0,4,0.906445,0.050127,0.000152816,ok,1
BBMSCore,36,1321,3674,4853354,12.118,1.07834e+07,53.6602,114.867,28485,0,0,0,0,40,12.0776,0.039979,0.000380234,ok,2
BBMSInter,36,1321,3674,4853354,2.96128,1.07834e+07,53.6602,262.992,66402,0,0,0,0,11,2.85129,0.109902,8.109e-05,ok,2
BBMSDppInstant,36,1321,3674,4853354,1.26023,1.07834e+07,53.6602,1052.7,270336,0,0,0,0,6,0.918525,0.341626,7.5122e-05,ok,2
BBMSDppStepwise,36,1321,3674,4853354,1.81143,1.07834e+07,53.6602,998.117,256294,0,0,0,0,8,1.53024,0.281116,7.2912e-05,ok,2
DijkstraPrims,36,1321,3674,4853354,0.944587,1.07834e+07,53.6602,161.312,51654,0,0,0,0,3,0.864502,0.080039,4.6196e-05,ok,2
BBMSCore,37,1321,197,260237,0.487865,1.42142e+07,53.6602,53.6602,1534,0,0,0,0,2,0.477581,0.010081,0.000202639,ok,0
BBMSInter,37,1321,197,260237,0.0621144,1.42142e+07,53.6602,53.6602,3567,0,0,0,0,0,0.062125,0,-1.0608e-05,ok,0
BBMSDppInstant,37,1321,197,260237,0.0546083,1.42142e+07,53.6602,58.8867,14215,0,0,0,0,1,0.034348,0.020245,1.5273e-05,ok,0
BBMSDppStepwise,37,1321,197,260237,0.0638964,1.42142e+07,53.6602,56.9648,13699,0,0,0,0,1,0.053837,0.010045,1.4424e-05,ok,0
DijkstraPrims,37,1321,197,260237,0.0228587,1.42142e+07,53.6602,53.6602,1831,0,0,0,0,0,0.022869,0,-1.0298e-05,ok,0
BBMSCore,37,1321,197,260237,0.491007,1.42142e+07,53.6602,53.6602,1534,0,0,0,0,4,0.490829,0,0.000177942,ok,1
BBMSInter,37,1321,197,260237,0.0622806,1.42142e+07,53.6602,53.6602,3567,0,0,0,0,0,0.062293,0,-1.2418e-05,ok,1
BBMSDppInstant,37,1321,197,260237,0.0547685,1.42142e+07,53.6602,58.875,14215,0,0,0,0,1,0.024318,0.030439,1.1544e-05,ok,1
BBMSDppStepwise,37,1321,197,260237,0.0676107,1.42142e+07,53.6602,56.9883,13699,0,0,0,0,0,0.025821,0.041802,-1.2276e-05,ok,1
DijkstraPrims,37,1321,197,260237,0.0229456,1.42142e+07,53.6602,53.6602,1831,0,0,0,0,0,0.022956,0,-1.0405e-05,ok,1
BBMSCore,37,1321,197,260237,0.490316,1.42142e+07,53.6602,53.6602,1534,0,0,0,0,2,0.489541,0.000771,4.413e-06,ok,2
BBMSInter,37,1321,197,260237,0.0627661,1.42142e+07,53.6602,53.6602,3567,0,0,0,0,2,0.062624,0,0.000142061,ok,2
BBMSDppInstant,37,1321,197,260237,0.0550245,1.42142e+07,53.6602,58.8477,14215,0,0,0,0,1,0.036685,0.018339,4.72e-07,ok,2
BBMSDppStepwise,37,1321,197,260237,0.0638446,1.42142e+07,53.6602,56.9922,13699,0,0,0,0,1,0.053786,0.010042,1.6642e-05,ok,2
DijkstraPrims,37,1321,197,260237,0.0229556,1.42142e+07,53.6602,53.6602,1831,0,0,0,0,1,0.022946,0,9.621e-06,ok,2
BBMSCore,38,1321,1091,1441211,4.71206,2.94621e+06,53.6602,53.6602,8475,0,0,0,0,26,4.71145,0,0.00061186,ok,0
BBMSInter,38,1321,1091,1441211,0.411766,2.94621e+06,53.6602,80.5938,19735,0,0,0,0,1,0.391798,0.019974,-5.778e-06,ok,0
BBMSDppInstant,38,1321,1091,1441211,0.322267,2.94621e+06,53.6602,312.875,79581,0,0,0,0,2,0.252254,0.070005,8.154e-06,ok,0
BBMSDppStepwise,38,1321,1091,1441211,0.39049,2.94621e+06,53.6602,297.172,75569,0,0,0,0,3,0.300853,0.089594,4.2936e-05,ok,0
DijkstraPrims,38,1321,1091,1441211,0.138219,2.94621e+06,53.6602,53.6602,8266,0,0,0,0,2,0.12844,0.009773,6.393e-06,ok,0
BBMSCore,38,1321,1091,1441211,4.66511,2.94621e+06,53.6602,53.6602,8475,0,0,0,0,16,4.64474,0.019967,0.000398091,ok,1
BBMSInter,38,1321,1091,1441211,0.410394,2.94621e+06,53.6602,80.7461,19735,0,0,0,0,1,0.390474,0.019922,-1.644e-06,ok,1
BBMSDppInstant,38,1321,1091,1441211,0.322419,2.94621e+06,53.6602,312.859,79581,0,0,0,0,4,0.202381,0.119997,4.1127e-05,ok,1
BBMSDppStepwise,38,1321,1091,1441211,0.390335,2.94621e+06,53.6602,297.172,75569,0,0,0,0,1,0.320541,0.069627,0.000166719,ok,1
DijkstraPrims,38,1321,1091,1441211,0.140749,2.94621e+06,53.6602,53.6602,8266,0,0,0,0,2,0.119779,0.02096,1.0404e-05,ok,1
BBMSCore,38,1321,1091,1441211,4.65051,2.94621e+06,53.6602,53.6602,8475,0,0,0,0,15,4.64038,0.009996,0.000131791,ok,2
BBMSInter,38,1321,1091,1441211,0.409797,2.94621e+06,53.6602,80.7422,19735,0,0,0,0,1,0.379947,0.029841,8.818e-06,ok,2
BBMSDppInstant,38,1321,1091,1441211,0.323222,2.94621e+06,53.6602,312.863,79581,0,0,0,0,2,0.223015,0.100184,2.2655e-05,ok,2
BBMSDppStepwise,38,1321,1091,1441211,0.389572,2.94621e+06,53.6602,297.172,75569,0,0,0,0,1,0.308218,0.081342,1.175e-05,ok,2
DijkstraPrims,38,1321,1091,1441211,0.13859,2.94621e+06,53.6602,53.6602,8266,0,0,0,0,3,0.138563,0,2.6873e-05,ok,2
BBMSCore,39,1321,138,182298,0.807606,1.42638e+07,53.6602,53.6602,1078,0,0,0,0,3,0.807573,0,3.3206e-05,ok,0
BBMSInter,39,1321,138,182298,0.0893559,1.42638e+07,53.6602,53.6602,2502,0,0,0,0,1,0.089259,0,9.6886e-05,ok,0
BBMSDppInstant,39,1321,138,182298,0.0349107,1.42638e+07,53.6602,53.6602,9705,0,0,0,0,0,0.006908,0.028014,-1.1299e-05,ok,0
BBMSDppStepwise,39,1321,138,182298,0.0380683,1.42638e+07,53.6602,53.6602,9498,0,0,0,0,0,0.005359,0.032719,-9.708e-06,ok,0
DijkstraPrims,39,1321,138,182298,0.0103269,1.42638e+07,53.6602,53.6602,915,0,0,0,0,0,0.010339,0,-1.2098e-05,ok,0
BBMSCore,39,1321,138,182298,0.807967,1.42638e+07,53.6602,53.6602,1078,0,0,0,0,4,0.807786,0,0.000181107,ok,1
BBMSInter,39,1321,138,182298,0.0892237,1.42638e+07,53.6602,53.6602,2502,0,0,0,0,0,0.079236,0.009999,-1.1326e-05,ok,1
BBMSDppInstant,39,1321,138,182298,0.03511,1.42638e+07,53.6602,53.6602,9705,0,0,0,0,1,0.016753,0.018355,1.95e-06,ok,1
BBMSDppStepwise,39,1321,138,182298,0.0387347,1.42638e+07,53.6602,53.6602,9498,0,0,0,0,0,0.038745,0,-1.0296e-05,ok,1
DijkstraPrims,39,1321,138,182298,0.0101623,1.42638e+07,53.6602,53.6602,915,0,0,0,0,0,0.000509,0.009664,-1.068e-05,ok,1
BBMSCore,39,1321,138,182298,0.807585,1.42638e+07,53.6602,53.6602,1078,0,0,0,0,4,0.807435,0,0.000150248,ok,2
BBMSInter,39,1321,138,182298,0.0892555,1.42638e+07,53.6602,53.6602,2502,0,0,0,0,1,0.089255,0,4.67e-07,ok,2
BBMSDppInstant,39,1321,138,182298,0.0349093,1.42638e+07,53.6602,53.6602,9705,0,0,0,0,2,0.01705,0.017833,2.6339e-05,ok,2
BBMSDppStepwise,39,1321,138,182298,0.0379608,1.42638e+07,53.6602,53.6602,9498,0,0,0,0,2,0.028433,0.009497,3.0784e-05,ok,2
DijkstraPrims,39,1321,138,182298,0.0102358,1.42638e+07,53.6602,53.6602,915,0,0,0,0,0,0.010246,0,-1.0178e-05,ok,2
BBMSCore,40,1321,172,227212,0.485809,8.56627e+06,53.6602,53.6602,1341,0,0,0,0,3,0.485783,0,2.5822e-05,ok,0
BBMSInter,40,1321,172,227212,0.0594859,8.56627e+06,53.6602,53.6602,3116,0,0,0,0,1,0.059474,0,1.1877e-05,ok,0
BBMSDppInstant,40,1321,172,227212,0.0482839,8.56627e+06,53.6602,53.6602,12608,0,0,0,0,1,0.037422,0.010857,4.932e-06,ok,0
BBMSDppStepwise,40,1321,172,227212,0.0591246,8.56627e+06,53.6602,53.6602,11867,0,0,0,0,0,0.037378,0.021758,-1.1356e-05,ok,0
DijkstraPrims,40,1321,172,227212,0.017307,8.56627e+06,53.6602,53.6602,1561,0,0,0,0,0,0.017317,0,-9.965e-06,ok,0
BBMSCore,40,1321,172,227212,0.484607,8.56627e+06,53.6602,53.6602,1341,0,0,0,0,2,0.484607,0,-1.06e-07,ok,1
BBMSInter,40,1321,172,227212,0.0606955,8.56627e+06,53.6602,53.6602,3116,0,0,0,0,0,0.060706,0,-1.0543e-05,ok,1
BBMSDppInstant,40,1321,172,227212,0.0486423,8.56627e+06,53.6602,53.6602,12608,0,0,0,0,1,0.029185,0.019454,3.281e-06,ok,1
BBMSDppStepwise,40,1321,172,227212,0.058627,8.56627e+06,53.6602,53.6602,11867,0,0,0,0,1,0.058618,0,8.954e-06,ok,1
DijkstraPrims,40,1321,172,227212,0.0174555,8.56627e+06,53.6602,53.6602,1561,0,0,0,0,0,0.017466,0,-1.0463e-05,ok,1
BBMSCore,40,1321,172,227212,0.485411,8.56627e+06,53.6602,53.6602,1341,0,0,0,0,4,0.485203,0,0.000208208,ok,2
BBMSInter,40,1321,172,227212,0.0597359,8.56627e+06,53.6602,53.6602,3116,0,0,0,0,1,0.049738,0.009996,1.924e-06,ok,2
BBMSDppInstant,40,1321,172,227212,0.0487514,8.56627e+06,53.6602,53.6602,12608,0,0,0,0,1,0.037811,0.010938,2.392e-06,ok,2
BBMSDppStepwise,40,1321,172,227212,0.0592794,8.56627e+06,53.6602,53.6602,11867,0,0,0,0,0,0.039564,0.019728,-1.2646e-05,ok,2
DijkstraPrims,40,1321,172,227212,0.0173937,8.56627e+06,53.6602,53.6602,1561,0,0,0,0,0,0.017404,0,-1.0296e-05,ok,2
BBMSCore,41,1321,1763,2328923,5.91698,6.32733e+06,53.6602,57.1133,13683,0,0,0,0,24,5.90619,0.010011,0.000786346,ok,0
BBMSInter,41,1321,1763,2328923,0.458978,6.32733e+06,53.6602,128.117,31877,0,0,0,0,0,0.419074,0.039919,-1.4739e-05,ok,0
BBMSDppInstant,41,1321,1763,2328923,0.560796,6.32733e+06,53.6602,507.266,129755,0,0,0,0,3,0.380508,0.180258,3.0042e-05,ok,0
BBMSDppStepwise,41,1321,1763,2328923,0.692732,6.32733e+06,53.6602,478.602,122426,0,0,0,0,3,0.524488,0.168229,1.4861e-05,ok,0
DijkstraPrims,41,1321,1763,2328923,0.290461,6.32733e+06,53.6602,53.8594,15573,0,0,0,0,1,0.260408,0.030055,-1.535e-06,ok,0
BBMSCore,41,1321,1763,2328923,5.84094,6.32733e+06,53.6602,57.1172,13683,0,0,0,0,26,5.8201,0.02,0.000845827,ok,1
BBMSInter,41,1321,1763,2328923,0.456893,6.32733e+06,53.6602,128.121,31877,0,0,0,0,1,0.426456,0.030427,9.888e-06,ok,1
BBMSDppInstant,41,1321,1763,2328923,0.556999,6.32733e+06,53.6602,507.191,129755,0,0,0,0,4,0.407667,0.149281,5.1096e-05,ok,1
BBMSDppStepwise,41,1321,1763,2328923,0.695468,6.32733e+06,53.6602,478.641,122426,0,0,0,0,4,0.56448,0.130946,4.2041e-05,ok,1
DijkstraPrims,41,1321,1763,2328923,0.288026,6.32733e+06,53.6602,53.9023,15573,0,0,0,0,1,0.26815,0.019872,4.092e-06,ok,1
BBMSCore,41,1321,1763,2328923,5.85197,6.32733e+06,53.6602,57.1133,13683,0,0,0,0,26,5.82107,0.029921,0.000974352,ok,2
BBMSInter,41,1321,1763,2328923,0.456302,6.32733e+06,53.6602,128.125,31877,0,0,0,0,1,0.425914,0.03039,-2.292e-06,ok,2
BBMSDppInstant,41,1321,1763,2328923,0.554874,6.32733e+06,53.6602,507.262,129755,0,0,0,0,4,0.343052,0.211759,6.3042e-05,ok,2
BBMSDppStepwise,41,1321,1763,2328923,0.69081,6.32733e+06,53.6602,478.605,122426,0,0,0,0,2,0.550594,0.140189,2.7367e-05,ok,2
DijkstraPrims,41,1321,1763,2328923,0.304104,6.32733e+06,53.6602,53.8555,15573,0,0,0,0,1,0.28386,0.020233,1.0659e-05,ok,2
BBMSCore,42,1321,3374,4457054,9.40381,2.83403e+06,53.6602,105.754,26162,0,0,0,0,33,9.36263,0.039976,0.00120091,ok,0
BBMSInter,42,1321,3374,4457054,2.51595,2.83403e+06,53.6602,241.859,60983,0,0,0,0,6,2.43599,0.079934,2.8787e-05,ok,0
BBMSDppInstant,42,1321,3374,4457054,1.14654,2.83403e+06,53.6602,967.375,247944,0,0,0,0,6,0.707105,0.439365,6.8056e-05,ok,0
BBMSDppStepwise,42,1321,3374,4457054,1.53272,2.83403e+06,53.6602,920.559,235570,0,0,0,0,5,1.24185,0.290827,5.1213e-05,ok,0
DijkstraPrims,42,1321,3374,4457054,0.451415,2.83403e+06,53.6602,85.3594,26472,0,0,0,0,3,0.421016,0.030184,0.000214765,ok,0
BBMSCore,42,1321,3374,4457054,9.54201,2.83403e+06,53.6602,105.742,26162,0,0,0,0,37,9.52078,0.020005,0.00122507,ok,1
BBMSInter,42,1321,3374,4457054,2.50843,2.83403e+06,53.6602,241.859,60983,0,0,0,0,12,2.43834,0.070009,8.099e-05,ok,1
BBMSDppInstant,42,1321,3374,4457054,1.14389,2.83403e+06,53.6602,967.434,247944,0,0,0,0,3,0.812106,0.331589,0.000190298,ok,1
BBMSDppStepwise,42,1321,3374,4457054,1.53076,2.83403e+06,53.6602,920.531,235570,0,0,0,0,6,1.23055,0.300171,4.4939e-05,ok,1
DijkstraPrims,42,1321,3374,4457054,0.45068,2.83403e+06,53.6602,85.3359,26472,0,0,0,0,4,0.400394,0.050255,3.1047e-05,ok,1
BBMSCore,42,1321,3374,4457054,9.51598,2.83403e+06,53.6602,105.746,26162,0,0,0,0,37,9.47479,0.039989,0.00120034,ok,2
BBMSInter,42,1321,3374,4457054,2.50629,2.83403e+06,53.6602,241.871,60983,0,0,0,0,11,2.41624,0.089935,0.000111123,ok,2
BBMSDppInstant,42,1321,3374,4457054,1.13921,2.83403e+06,53.6602,967.445,247944,0,0,0,0,3,0.788466,0.350718,2.7185e-05,ok,2
BBMSDppStepwise,42,1321,3374,4457054,1.5313,2.83403e+06,53.6602,920.402,235570,0,0,0,0,6,1.24251,0.28872,6.6219e-05,ok,2
DijkstraPrims,42,1321,3374,4457054,0.45241,2.83403e+06,53.6602,85.4023,26472,0,0,0,0,5,0.432181,0.020168,6.0758e-05,ok,2
BBMSCore,43,1321,3706,4895626,5.81946,9.18611e+06,53.6602,115.867,28727,0,0,0,0,26,5.77831,0.040016,0.00112864,ok,0
BBMSInter,43,1321,3706,4895626,0.796419,9.18611e+06,53.6602,265.25,66974,0,0,0,0,2,0.716369,0.080035,1.4735e-05,ok,0
BBMSDppInstant,43,1321,3706,4895626,1.17584,9.18611e+06,53.6602,1076.72,276390,0,0,0,0,5,0.81684,0.358938,5.7193e-05,ok,0
BBMSDppStepwise,43,1321,3706,4895626,1.63793,9.18611e+06,53.6602,1003.66,257678,0,0,0,0,8,1.34753,0.290279,0.000123561,ok,0
DijkstraPrims,43,1321,3706,4895626,1.16996,9.18611e+06,53.6602,198.855,61236,0,0,0,0,3,1.08901,0.080742,0.000217575,ok,0
BBMSCore,43,1321,3706,4895626,5.81194,9.18611e+06,53.6602,115.879,28727,0,0,0,0,26,5.7795,0.031154,0.00128581,ok,1
BBMSInter,43,1321,3706,4895626,0.792816,9.18611e+06,53.6602,265.242,66974,0,0,0,0,3,0.713071,0.079693,5.2041e-05,ok,1
BBMSDppInstant,43,1321,3706,4895626,1.16939,9.18611e+06,53.6602,1076.75,276390,0,0,0,0,3,0.84845,0.32089,5.3599e-05,ok,1
BBMSDppStepwise,43,1321,3706,4895626,1.65801,9.18611e+06,53.6602,1003.57,257678,0,0,0,0,8,1.29753,0.360419,6.3332e-05,ok,1
DijkstraPrims,43,1321,3706,4895626,1.22074,9.18611e+06,53.6602,198.852,61236,0,0,0,0,3,1.13097,0.0896,0.000167699,ok,1
BBMSCore,43,1321,3706,4895626,5.81396,9.18611e+06,53.6602,115.867,28727,0,0,0,0,25,5.76301,0.049973,0.000979655,ok,2
BBMSInter,43,1321,3706,4895626,0.797204,9.18611e+06,53.6602,265.234,66974,0,0,0,0,5,0.697016,0.100129,5.8706e-05,ok,2
BBMSDppInstant,43,1321,3706,4895626,1.18498,9.18611e+06,53.6602,1076.73,276390,0,0,0,0,3,0.805324,0.37964,1.8159e-05,ok,2
BBMSDppStepwise,43,1321,3706,4895626,1.67006,9.18611e+06,53.6602,1003.63,257678,0,0,0,0,11,1.34921,0.320724,0.000121626,ok,2
DijkstraPrims,43,1321,3706,4895626,1.24841,9.18611e+06,53.6602,198.852,61236,0,0,0,0,5,1.16806,0.080122,0.000224294,ok,2
BBMSCore,44,1321,1354,1788634,2.28247,3.26033e+06,53.6602,53.6602,10494,0,0,0,0,16,2.25223,0.029967,0.000281406,ok,0
BBMSInter,44,1321,1354,1788634,0.222682,3.26033e+06,53.6602,99.2422,24467,0,0,0,0,0,0.173053,0.049642,-1.2798e-05,ok,0
BBMSDppInstant,44,1321,1354,1788634,0.382344,3.26033e+06,53.6602,383.473,97666,0,0,0,0,3,0.209336,0.172975,3.2707e-05,ok,0
BBMSDppStepwise,44,1321,1354,1788634,0.493715,3.26033e+06,53.6602,365.555,93034,0,0,0,0,1,0.364012,0.129687,1.5627e-05,ok,0
DijkstraPrims,44,1321,1354,1788634,0.0427843,3.26033e+06,53.6602,53.6602,3326,0,0,0,0,1,0.042788,0,-3.694e-06,ok,0
BBMSCore,44,1321,1354,1788634,2.28417,3.26033e+06,53.6602,53.6602,10494,0,0,0,0,10,2.26361,0.019988,0.000571183,ok,1
BBMSInter,44,1321,1354,1788634,0.220557,3.26033e+06,53.6602,99.2227,24467,0,0,0,0,0,0.172812,0.047759,-1.4125e-05,ok,1
